type,address,name,legit
1,0xa6dd98031551c23bb4a2fbe2c4d524e8f737c6f7,TKNFY,1
1,0x9040e237c3bf18347bb00957dc22167d0f2b999d,STND,1
1,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,TRU,1
2,0xb1a2d16634c014124299882dd37843ba005d2b2b,SODeranged,1
1,0x7abd51bba7f9f6ae87ac77e1ea1c5783ada56e5c,USDV3CRV-f,1
1,0x186d0ba3dfc3386c464eecd96a61fbb1e2da00bf,TRAVA,1
2,0x6b9a8b9bbc3910c286d679accfc127035c7ce86d,GM,1
2,0x9891423bbf33a4d7126aaeb2c3fc1ccc6cd1fb44,MFS,1
1,0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,ETHPAD,1
1,0x1c9491865a1de77c5b6e19d2e6a5f1d7a6f2b25f,MATTER,1
1,0x799ebfabe77a6e34311eeee9825190b9ece32824,BTRST,1
1,0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789,KROM,1
2,0x5280c578c98e66ea6d0a64418901ed419e5e1d0e,Mindblowon,1
2,0x0a3d4f735898a66e621ab55c4e975db10cadf13e,CHEEK,1
2,0xb2021bb345c572456bffcafcf6f54a79357ab960,COMA,1
2,0x25cd67e2dfec471acd3cdd3b22ccf7147596dd8b,METROBLOCK2,1
2,0xd9c036e9eef725e5aca4a22239a23feb47c3f05d,MNB,1
1,0x7b8fbdf847c343a88e24524f00bda64842469d9d,DIAMOND,1
1,0x333a4823466879eef910a04d473505da62142069,NATION,1
2,0x8ff1523091c9517bc328223d50b52ef450200339,✺RUGNFT,1
2,0x676a72917a06c32df5bd01687a175411bfa7fd79,SMLKVS,1
2,0x177ef8787ceb5d4596b6f011df08c86eb84380dc,SMLS,1
2,0x4f8730e0b32b04beaa5757e5aea3aef970e5b613,BLOOT,1
2,0x81c50fe3f697e9d6f0a26664ace8f1cdd8f02bf7,BANKS,1
1,0x5a27924b49b3c09b05d7c125aa72690008cc4925,WHEAT,1
1,0xfc98e825a2264d890f9a1e68ed50e1526abccacd,MCO2,1
1,0x295b42684f90c77da7ea46336001010f2791ec8c,XI,1
1,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,RAD,1
1,0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a,VERSE,1
1,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,1
1,0x7ea2be2df7ba6e54b1a9c70676f668455e329d29,anyUSDC,1
1,0x1a94656a6245379bc0d9c64c402197528edb2bd1,CLC,1
2,0x02da3ad430ee4a1ee9e1103f6692d3f67bcb581e,TKN,1
1,0xd52aae39a2b5cc7812f7b9450ebb61dfef702b15,MAGE,1
2,0xf9a566c7537add5b7c4c5715cf98fc68d0fc2ca9,AKUCHAPTERVIHOMEBYMICAHJOHNSON,1
2,0x79f5a1b185586beb73184dfb2d6d836c9218376b,UTOPIAVSDYSTOPIADIFFERENTVISIONSOFTHEFUTUREOPENEDITIONSBYANNIBALESICONOLFIINWARD,1
2,0xf621622c556409e0dd9bc67fedaf5258c8f3b792,WEEDS,1
2,0x37078802b8f4d6cdd7e8da89bfcf3853e43fea98,CSMQ,1
1,0x909e34d3f6124c324ac83dcca84b74398a6fa173,$ZKP,1
2,0x0d7cbfa90a214fc0d8ea692779626fc3dfebbe08,KONGS,1
1,0xc770eefad204b5180df6a14ee197d99d808ee52d,FOX,1
2,0xf9e458f01daf255e4279eae3ae527529130f0c85,LV Ape,1
1,0xbcca60bb61934080951369a648fb03df4f96263c,aUSDC,1
2,0xca90a81a6957414c0e55f7911d015de98757ec01,BZUKI,1
2,0xe0cdf882eba049e363b1226a5af1e4c6062840cf,Cult,1
2,0x759c55b14190ce6c5a74c15d62cd04a1ad9e49d7,SBFC,1
2,0x451c06f7063d16e35b5fbe01768946bcabffe499,BOP$,1
2,0xabb3738f04dc2ec20f4ae4462c3d069d02ae045b,KODA,1
1,0xad32a8e6220741182940c5abf610bde99e737b2d,DOUGH,1
2,0xdaeecd365bcec74656bd4068879db469e815641d,MASAC,1
2,0xafd867667ec6d2be5bdcd41d76da7e96a1f67f18,REGENZ,1
2,0x526be82de01131e11af5ec660f5efed408ec18ce,APES,1
2,0x3eaca86be9ceeadc14c1932753aeec0d83a372a6,EMOTES,1
2,0xd7ac080800566d42ab9789a99b7ed0dd5ecbe594,PAD,1
2,0xeed560b1b0172baa6e137c27aa0a643326f360d1,WBOT,1
1,0xeedcd8448bc38a6f43a3aa18651f44782c318fd0,SCRAP,1
1,0xc08512927d12348f6620a698105e1baac6ecd911,GYEN,1
1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1
2,0x3e4a79da833ba1b844a90a352810437aea0c49a6,IMO,1
1,0xf3ae5d769e153ef72b4e3591ac004e89f48107a1,DPR,1
2,0x4feec948eb3d6a2eb37560d4b2c16f1c9fe72ef6,MPRN,1
2,0xfd8917a36f76c4da9550f26db2faaaa242d6ae2c,IAP,1
1,0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,BST,1
1,0x6f1e92fb8a685aaa0710bad194d7b1aa839f7f8a,sBST,1
1,0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,ALI,1
1,0x5c84bc60a796534bfec3439af0e6db616a966335,Bone,1
1,0x7ac77b5e9c2b02bfd34c3a8f614e8040060575c5,YOLLAR,1
2,0xd668a2e001f3385b8bbc5a8682ac3c0d83c19122,KF,1
1,0x24b20da7a2fa0d1d5afcd693e1c8afff20507efd,MEDI,1
1,0xf4b5470523ccd314c6b9da041076e7d79e0df267,BBANK,1
2,0xf2bca53f401c0f53ca78e9270efd1f7b5330b522,GKEY,1
2,0xe24e4d4535f504d6d7957356534e23b4e787289f,SOV,1
2,0xccd658fb07a4467c6573d8fe74d053bdce697b8b,OMNI,1
2,0x3c044935b01d0cf9e157ef9a64c512e51db5dfaf,MNC,1
1,0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,NOIA,1
2,0x25ed58c027921e14d86380ea2646e3a1b5c55a8b,DEVS,1
2,0x51369e8c482763089b0b90009c2a79c98244168e,Unifriends,1
2,0xefaed650f1a94801806bb110019d9b0dc79531a8,SHIBYARD,1
2,0xc2e9678a71e50e5aed036e00e9c5caeb1ac5987d,zNS,1
2,0x0151f9726d0c056b8c29311029cc43bec291820c,MCGEN,1
2,0x89a8fe072c1193a1c4cfbe4f3787f5681babf9ae,SamuRise,1
1,0x1e2f15302b90edde696593607b6bd444b64e8f02,Shiryo-Inu,1
2,0x7c9c6e39e6d1d539acc2ec1de5cc4ab30c6bfe0e,THING,1
1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,1
2,0x1075963ace9fd6077325ee2f97d719172d8e554b,SR,1
1,0xdf96bde075d59e9143b325c75af38e208c986e6f,YETIC,1
1,0xf474e526ade9ad2cc2b66ffce528b1a51b91fcdc,LEVX,1
2,0x68930072647a0d79e601d5ee3914833ae9148247,WL,1
2,0x9705a7113363a383c8a96689e20286abe6612bb3,QKR,1
2,0x128675d4fddbc4a0d3f8aa777d8ee0fb8b427c2f,COMIC2,1
1,0xf93e699beecd8497c600aeefaa6abd59a426133d,$TERRABURN,1
2,0xddd616648446da56821df1e1606161ab44b09507,TRONX,1
1,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,aWBTC,1
2,0x959d8bdaa7fb87940757866ae53a335de526826c,RR,1
2,0xd8f2eefed38f10e9b53952125cfe66d6d1511559,ClayNFT,1
2,0x57d819152a8bc86d097fed1dcaa6259b5380a4b1,Cyber Snails (SNAILS),1
2,0xc1922a5abfa18110827c0666b7bbac0389ab7396,CAKE,1
2,0x6fd053bff10512d743fa36c859e49351a4920df6,C-01,1
1,0x9ab70e92319f0b9127df78868fd3655fb9f1e322,WWY,1
3,0x10daa9f4c0f985430fde4959adb2c791ef2ccf83,MetaKey,1
2,0x4f89cd0cae1e54d98db6a80150a824a533502eea,GROUPIE,1
2,0x5f53f9f5dcf76757f7cbf35c2e47164c65b9b5ed,wƉ,1
2,0x9ebab3b21b5ef5709bd476b022fc432fc84c0e86,OOGA,1
2,0x8ee5dd62a654a60f6f17a99d544102f37b58da26,ill,1
2,0xa54e6b99f58b6165228abcdc681e9a16bcefdbe1,SHERBET,1
2,0x0322f6f11a94cfb1b5b6e95e059d8deb2bf17d6a,CG,1
2,0xda22422592ee3623c8d3c40fe0059cdecf30ca79,████████,1
1,0x569a101af81bdcf08da02d6c28fb4e9de1915313,BIRD,1
1,0xd7dadb6088665f30c28d92120b6283c8e52efe93,MINER,1
1,0xb4a81261b16b92af0b9f7c4a83f1e885132d81e4,xSHIB,1
2,0x822674bc21e35d4d79557335fb1cf679dd934500,TRIPPY,1
1,0xd796b8eff23d5c4c71f43c99ffd7d8a3119f7475,METACEX,1
1,0x1cebdb0856dd985fae9b8fea2262469360b8a3a6,crvCRVETH-gauge,1
2,0x4bedc9e2c8e442e4cf5087c2860bef4f22baa809,SLOTHz,1
1,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,POLY,1
2,0x1347a97789cd3aa0b11433e8117f55ab640a0451,LOST,1
1,0xa01199c61841fce3b3dafb83fefc1899715c8756,CIRUS,1
2,0x8cd8155e1af6ad31dd9eec2ced37e04145acfcb3,CUPCAT,1
1,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,MARSH,1
1,0x51521d62843c4edd90178658ab6e3eb9a4290fca,MOON,1
2,0xd05dc200c9a40e83718406a28b337451e3c994b8,SOTA,1
2,0x1a0627c699b5d5a7e2351062f670931db8d4754c,CHAPTERVIIIORIGINBYMICAHJOHNSON,1
2,0xa95a49fc172644358cb6c205e6f3dff55fb8cbdf,STORY,1
1,0x164afe96912099543bc2c48bb9358a095db8e784,sFLOOR,1
1,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,NMR,1
2,0xee0ba89699a3dd0f08cb516c069d81a762f65e56,SBS,1
1,0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28,bBADGER,1
1,0xfc05987bd2be489accf0f509e44b0145d68240f7,ESS,1
1,0x20cf1b6e9d856321ed4686877cf4538f2c84b4de,anyMIMIR,1
1,0xf433089366899d83a9f26a773d59ec7ecf30355e,MTL,1
1,0x491e136ff7ff03e6ab097e54734697bb5802fc1c,KTN,1
2,0x322642ea10c801080caf251aee260f3bfc5172cc,UA,1
1,0xc7579bb99af590ec71c316e1ac4436c535039594,BAR,1
1,0x28b5e12cce51f15594b0b91d5b5adaa70f684a02,NPX,1
1,0x40d4c6ceca870a0439dc0232d40cf8be8b425baf,anyNPX,1
1,0xdaf0b40b961ca51fc914fbabda8e779619576cad,ATOM,1
2,0x793daf78b74aadf1eda5cc07a558fed932360a60,WANDERNAUT,1
2,0xbea418d470e63d1c8e43cfa5ddf5f8796f7fedd0,LCPG,1
2,0x8de878b9b29bfbb33eec346965194a37a83b45b1,F8CLUB,1
1,0x5d1c5dee420004767d3e2fb7aa7c75aa92c33117,xMILADY,1
1,0x227c7df69d3ed1ae7574a1a7685fded90292eb48,MILADY,1
2,0x5af0d9827e0c53e4799bb226655a1de152a425a5,MIL,1
1,0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,MM,1
2,0xa59a5b0c946086d6884455a6a556729d747d16d3,NOM,1
1,0xd5a98e77d1feb091344096301ea336a5c07a6a41,ACAP,1
1,0xce6f2d34dda0cdc53daff7bdb653ef44012e0276,LAPE,1
2,0xcb4307f1c3b5556256748ddf5b86e81258990b3c,TOS,1
2,0x458765629aa9958847e61e1ce297d02ea8e556c7,COLABS-D,1
1,0x2709022cfec8b03c2a47d6c16e0445e4a97a4e86,fFIAT+3Crv3CRV-f-130,1
1,0x62858686119135cc00c4a3102b436a0eb314d402,METAV,1
1,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,xLEASH,1
3,0x76be3b62873462d2142405439777e971754e8e77,LL,1
1,0x20f6a313cb250062331fe70b9567e3ee5f01888b,WGMI,1
1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,COW,1
1,0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,FCL,1
1,0x01fb70ea8acfdd5435c8e8bd1531d96d57ced0ec,SELECT,1
1,0x349b15326b48b261a7f600fb2ff906e49feff8e9,MNFT,1
2,0x55451e74a3dd670789cbb63748550fe009f0b9e2,FLP,1
2,0xc3ed81a36fb2d278c6826f1005bb7a25c0cb43da,PLANTFRENS,1
2,0x9508f760833b82cdfc030d66aa278c296e013f57,VAYC,1
2,0x3110ef5f612208724ca51f5761a69081809f03b7,IMPOSTORS,1
2,0x6fc3ad6177b07227647ad6b4ae03cc476541a2a0,DARK,1
1,0xe1f59c2b1e0fe659830fe312e59d5e1e4f734deb,BCC,1
2,0xd8537b0ea5b21ca39af493525a3c54b6fa8f32b3,BCC,1
1,0x3be5d86be59a9ccd990f054f234c02f6d0d48512,XPAD,1
1,0x916c5de09cf63f6602d1e1793fb41f6437814a62,JACY,1
2,0xe7df058ee3f091b46ab14b79b8efc5a5e46b275f,JIM,1
2,0x4c9a6c3fe98b5ae3a8c652709a1e04574aec1702,LBM,1
2,0xa74ae2c6fca0cedbaef30a8ceef834b247186bcf,gg,1
1,0x4a7397b0b86bb0f9482a3f4f16de942f04e88702,FWT,1
1,0x60a5c1c2f75f61b1b8adfd66b04dce40d29feece,ANGO,1
1,0x7e794ed35788b698ae60cefc98ee48015c4876da,SHINTAMA,1
1,0xed025a9fe4b30bcd68460bca42583090c2266468,RPC,1
2,0x65e09201f091648a3f64dc862b31cecb5dd95b98,TWT10K,1
3,0xa9480e2e4ba1caf3d67e98feb96e57caf5ca7768,PAWTHFOUNDER,1
1,0x6a091a3406e0073c3cd6340122143009adac0eda,SLP,1
1,0xb2089a7069861c8d90c8da3aacab8e9188c0c531,GREEN,1
1,0x9506d37f70eb4c3d79c398d326c871abbf10521d,MLT,1
2,0x86c10d10eca1fca9daf87a279abccabe0063f247,PETS,1
2,0x0560e8081654b465593595c152be9cf5d8214bdf,TIT,1
1,0xb8fb35e3406e597e5f86d4f3c0e3063a6fab71a5,SNIPE,1
2,0x34266544bea4a9bf295654359d9ff45b88e5e43d,MuraFlower,1
2,0x21177c97be40b52b002fbee000a03212708bcf47,DA,1
1,0x7e77dcb127f99ece88230a64db8d595f31f1b068,sILV2,1
2,0x31c823260528ba98e3bf797b2add2302af097392,VOVI,1
1,0x8eedefe828a0f16c8fc80e46a87bc0f1de2d960c,DGMV,1
2,0x439cac149b935ae1d726569800972e1669d17094,IDOL,1
1,0x3d658390460295fb963f54dc0899cfb1c30776df,Coval,1
2,0x457e089448b41903a3778f592e7f4a0b87d2f2a8,SFBB,1
2,0x19cb5b009bdad0dad0404dd860b0bea75465e678,TT,1
1,0xba9d4199fab4f26efe3551d490e3821486f135ba,CHSB,1
1,0x665ff8faa06986bd6f1802fa6c1d2e7d780a7369,xVADER,1
1,0x2602278ee1882889b946eb11dc0e810075650983,VADER,1
1,0x51bb3ab03ab49ec5cb3883705949657838a015fd,CRYN,1
1,0xac14864ce5a98af3248ffbf549441b04421247d3,xSDT,1
2,0xfb405b7fea40db1af824ade7634012481b741736,collin,1
2,0x790d870c0d8443b56269be283ab4023f6f069db2,SKV,1
2,0x8d3b078d9d9697a8624d4b32743b02d270334af1,WFW,1
1,0x66a0f676479cee1d7373f3dc2e2952778bff5bd6,WISE,1
2,0xf4c23679a94b78eedd3215e2e58d06c5cb3146c4,Lunartics,1
1,0xf7a0383750fef5abace57cc4c9ff98e3790202b3,tBONE,1
2,0x8c186802b1992f7650ac865d4ca94d55ff3c0d17,NINJA,1
2,0xf0f7c1159a523ac3475ef80f4a7292ce9b33a2b5,DRIFTER,1
1,0xe23d24e26aeb94d3b29cc89e6bd114194dd2f3d7,LATR,1
3,0x090f688f0c11a8671c47d833af3cf965c30d3c35,DEADFRENZPASS,1
2,0xafe50c9a0773f1bac3749be7dfbbb1e832ffc95a,SYAC,1
2,0x5c2877fb8992d22b8d764e7d799b7f89d8130ecb,XENO,1
2,0x1dc5d3b2162f9500d7ddec14eb0ba9ccb43bc20c,SKULLX,1
1,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,WNCG,1
2,0xa7ee407497b2aeb43580cabe2b04026b5419d1dc,SuperlativeSS,1
1,0x2341dd0a96a0dab62aa1efb93d59ff7f3bdb8932,PROT,1
1,0x083d41d6dd21ee938f0c055ca4fb12268df0efac,GOL,1
2,0xae63b956f7c77fba04e2eea59f7b8b2280f55431,0xMAYC,1
1,0x48fb253446873234f2febbf9bdeaa72d9d387f94,vBNT,1
2,0xed5af388653567af2f388e6224dc7c4b3241c544,AZUKI,1
2,0x47e60ee1721c1ba5f1188b276bd3f49792229581,OMNB,1
1,0xc382e04099a435439725bb40647e2b32dc136806,COGE,1
1,0x9c9502eac5781513405bab0345ba6cbb7e4756c5,CRUNCH,1
1,0x638f24096ff33e047e05e59fabc76325207090dc,SLIME,1
1,0x4fadc7a98f2dc96510e42dd1a74141eeae0c1543,WAR,1
1,0xbb1f24c0c1554b9990222f036b0aad6ee4caec29,SOUL,1
1,0xcbe771323587ea16dacb6016e269d7f08a7acc4e,SPO,1
2,0x75ed3b3a12a6ff464481c713c7434b247dec9f10,TDE,1
1,0x38b0e3a59183814957d83df2a97492aed1f003e2,ANML,1
1,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,MNW,1
2,0x608c2feb6b80993b26ffb6fa84f454ad3ac38bf0,GSOUP,1
1,0x320623b8e4ff03373931769a31fc52a4e78b5d70,RSR,1
1,0x23894dc9da6c94ecb439911caf7d337746575a72,JAM,1
2,0x709d30f1f60f03d85a0ef33142ef3259392dc9e1,LOSERCLUB,1
2,0x82f5ef9ddc3d231962ba57a9c2ebb307dc8d26c2,DIPPIES,1
2,0x7cc78084e8d7b2be045fd23d0cdf749599db6eb4,Vee,1
1,0x6d06aa1e471de7d7b4d7810d1ef57fba6c35d898,SHAPE,1
3,0x4da4c01b3db8f298a2f49ca07842f00b460cf237,BBS,1
1,0x3aa38943569ae5a19227c1d1c94fc1d3e379f2ed,STREAMERBURN,1
1,0x0ec9f76202a7061eb9b3a7d6b59d36215a7e37da,BPT,1
2,0xabd387e20ab59fe2f966c2a01019510da40cb9ea,MOLLY,1
2,0x8c5029957bf42c61d19a29075dc4e00b626e5022,AGC,1
2,0x2dab63ebfcc7fc918fa06b8015eefc6597fa88a7,SLNTLSS,1
2,0x6d0de90cdc47047982238fcf69944555d27ecb25,Regulars,1
1,0xae78736cd615f374d3085123a210448e74fc6393,rETH,1
1,0xfe5f69dfa2d4501e78078266f6d430c079098f90,ARCHIE,1
2,0x91a5d4f6e691432a58d5579ae45955210ec6a2f1,REFLECTIONS,1
1,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,1
2,0x4008ceb985456a8571c0e7a281c3536a548fee85,WGMI,1
2,0x2a016e85efdf2969aa4da1645b3024b29efd8843,MFERZ,1
2,0x1821d56d2f3bc5a5aba6420676a4bbcbccb2f7fd,DB,1
2,0x2cfa91475b0d690197d2004e0016060ba79e20da,FDA,1
1,0x6fc13eace26590b80cccab1ba5d51890577d83b2,UMB,1
1,0x1b17dbb40fbed8735e7fe8c9eb02c20984fadfd6,rUMB1,1
2,0x6faa985dc84619c689509a55cee7ccc36251b4c0,MONKS,1
1,0x3b484b82567a09e2588a13d54d032153f0c0aee0,SOS,1
1,0xd1e2d5085b39b80c9948aeb1b9aa83af6756bcc5,wOXEN,1
1,0xd46ba6d942050d489dbd938a2c909a5d5039a161,AMPL,1
1,0x72955ecff76e48f2c8abcce11d54e5734d6f3657,TRV,1
1,0x583673b49ee3ae9e59c0b2fa662115952e1d28fd,MINT,1
2,0xc5e6af4dc9104d29bf4c9570203b666cada199bd,SXS,1
2,0x626acf48a59d5dee6e4e7eb07386ad2851bcb5ce,JX9,1
2,0x901c0be93a24a3c5e2a6c8b542cc196b468a7669,WTP,1
2,0xace8a2d0f41702161d8363eddae981e844c35c6e,CTRNRS,1
3,0x3e71094976dc7d9204c913c04a013882964abcda,RS0L,1
2,0xe2609354791bf57e54b3f7f9a26b2dacbed61da1,HPPRS,1
1,0x7fedf391467448177c7ab87934e408bdf11a2418,GMILK,1
2,0xeb3a9a839dfeeaf71db1b4ed6a8ae0ccb171b227,MOAR,1
1,0xdf801468a808a32656d2ed2d2d80b72a129739f4,CUBE,1
1,0x55296f69f40ea6d20e478533c15a6b08b654e758,XYO,1
2,0xaebe0cdbc3b0ae6ca0c632ebd8d1063dc36b7d2a,PILL,1
1,0xf48d642ffb2164c7369510170e5f6e93b1932438,$TDAO,1
1,0xf722b7b4876cbba560846556dd1f5932eb503de2,APAD,1
2,0x2d39ca7eafd7416a00333ac9dc1c86c41953176e,DUMNFT,1
2,0x4b103d07c18798365946e76845edc6b565779402,GACC,1
1,0x871baed4088b863fd6407159f3672d70cd34837d,ETHBULL,1
2,0x4c3a2965528a1b89e92ce406004a7e38589997f9,Lonely Legends,1
1,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,BONDLY,1
2,0x4242422677fdd7ca7f638b57afbe04371d318d19,LOOP,1
2,0xd21818b6052df69eed04e9b2af564b75140aacb7,INSPIRATION,1
1,0x3c4b6e6e1ea3d4863700d7f76b36b7f3d3f13e3d,VGX,1
2,0xe6028b8ecd996f719a5d5ad0c15f3667258eebe0,KRSL,1
1,0x3d7462b447f5cf13b7a055a0f8eaf7d231da5cef,FANG,1
2,0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,PartyBears,1
1,0xbbd7b847c6d0d0b5691518a363194d71426475f1,claimRISE,1
1,0xc17c30e98541188614df99239cabd40280810ca3,RISE,1
1,0x3cbb7f5d7499af626026e96a2f05df806f2200dc,PANDA,1
1,0x6f5e77cea0abdda40013a8ef53639c96972fb745,NYE,1
2,0x5a0d4479aed030305a36a1fb516346d533e794fb,MOSHI,1
2,0xbad6186e92002e312078b5a1dafd5ddf63d3f731,MICE,1
2,0x1c95266be78a8bbe560b62bca36c36f7c7c078d5,BOREDBRO,1
1,0xd8553552f8868c1ef160eedf031cf0bcf9686945,fFEI-8,1
1,0x967ea106144ff482ca13d1ab1f7e3747ff590531,MOONZ,1
2,0x5423856728612f358c84a37805799755be2722c8,CG,1
2,0x4f7e2a72a99d45f4fd5a2fc211f8dc5c36a049bd,GRLS,1
1,0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,BIST,1
1,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,1
1,0x51cb253744189f11241becb29bedd3f1b5384fdb,DMTR,1
3,0x236672ed575e1e479b8e101aeeb920f32361f6f9,FRONTIER,1
1,0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73,YAXIS,1
1,0x3e606be732d16d386ef1873598d95d664deb7dfd,ADRS,1
2,0x43a10115280634d788815cd9316df1d07c92e1c5,RDAO,1
1,0xe8719d7868454c4fad12eed486253402a86f5711,MAI,1
2,0xa342f5d851e866e18ff98f351f2c6637f4478db5,ASSET,1
2,0xe909c4a1275e8fd21accda5d4332d2306d2812ad,GCOM,1
1,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SLP,1
2,0x7ad922413739ebd7f1cb8fdcf74e6936dcec9e51,BRIAN,1
2,0x80d4914685ba4bca07a995bb160a8fc4cd4de5b6,ZEBRAS,1
1,0x0b8057c3cc676c329c25c1d0cd27776efa73762d,$WEAPON,1
2,0xdd097a9dac5130d00f1ccbea91694b33d40c4c21,FNDREZ,1
2,0xc9bee5e3eec9188c5e357e34531ca6912d8f2718,REPUS,1
1,0x03fdcadc09559262f40f5ea61c720278264eb1da,LUDUS,1
2,0xa9ee01aee0704bef7076d6e42c311d4fcf633444,TESFC,1
2,0x6913233ada65330adf01f24f715dffcc60497cc8,FDO,1
1,0x0e8d2eb7d6bdf28393c25a1966385ad32ff0259a,STREAMERINU,1
2,0x5cb803c31e8f4f895a3ab19d8218646dc63e9dc2,AW,1
2,0xc3231258d6ed397dce7a52a27f816c8f41d22151,pBN,1
2,0xe1ef2656d965ac9e3fe151312f19f3d4c5f0efa3,pLN,1
1,0x2b915b505c017abb1547aa5ab355fbe69865cc6d,MAPS,1
2,0xeb0537cdde0af5e9dd1299d11eb6222ac6166ee0,HGEAR,1
2,0x5f3590654be7658e7b991c71281771aebb0b04e9,GYMBRUHS,1
2,0x5e2dd97527d3909fddddcfd7fe1d24d7eec52b32,CHAPTERVGLITCHBYMICAHJOHNSON,1
2,0x508d06b8f3a4b0fd363239ce61e0c4b0b82f3626,EXPLRS,1
2,0xd0a07a76746707f6d6d36d9d5897b14a8e9ed493,PVFD,1
1,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,UOS,1
1,0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,SWFTC,1
1,0x362bc847a3a9637d3af6624eec853618a43ed7d2,PRQ,1
2,0x5ae681e32a503abe7bf52a25565bbdc712dbea98,SELLOUTSBYDISTROKID,1
2,0x5ca7de4bb652cc11f39b574913f2d26a9f3d344b,StudioBrooke,1
2,0xe26bbb75b75378c4e032c9af0f4a9b899bd0e7bc,UKIYO,1
2,0x2d0ee46b804f415be4dc8aa1040834f5125ebd2e,DINO,1
2,0x1400c98d82a495677fdd3011ad76e7caa9aefcde,MCP: OoS,1
1,0x8a83a0de55c003a970070a8a0fa7cb24203fc13d,$PAST,1
2,0x163a7af239b409e79a32fc6b437fda51dd8fa5f0,ROAR,1
2,0xfe131caaa9eb3fa774220ee34f617642313847bd,ABAYC,1
1,0x74b988156925937bd4e082f0ed7429da8eaea8db,MEME,1
2,0x5180db8f5c931aae63c74266b211f580155ecac8,WITCH,1
2,0x6d0683ed0f79411bd6bd1f5d517ede248ead34ad,PHANT,1
3,0xcaea26bdccfa9090d056b6533a608c6157caa948,SUGAR,1
2,0x79da5fa272e8fb280cee4d0649aa6a9e4e62ceb0,WSB,1
2,0x06911466341299d79e9e1368a016c73d009691cc,Paint,1
2,0xe48814b0569b744e6e75ef28403bdd7a6e7b5237,BOD,1
1,0x9ab7bb7fdc60f4357ecfef43986818a2a3569c62,GOG,1
2,0x96ed81c7f4406eff359e27bff6325dc3c9e042bd,WHALE,1
2,0x112adedf6e419b6508378075d4bb3715e930beff,SGE,1
2,0x78eaf151fa52dce1c5a9dabdd3e4df0e98503306,Nukes,1
1,0xe7b00e91a3bbacb0eecd03828bf333021ef7e0d0,3RT,1
1,0xfa14fa6958401314851a17d6c5360ca29f74b57b,SAITO,1
2,0x57fbb364041d860995ed610579d70727ac51e470,MRRC,1
2,0x7127206a49824d693932f9edcb77c53fbb8443d7,CTW,1
2,0x139732c3f717071843f90977d93400393bdf9664,MPL,1
1,0x0fb8dcdd95e4c48d3dd0efa4086512f6f8fd4565,cvxcrvCRVETH,1
3,0x97c548ac36d5a218bef504b5d5389b724355c5af,EDDANFT,1
2,0xd6acd704f1d8e007d934e1ec64838af3c8818015,NEGEN,1
1,0x892a6f9df0147e5f079b0993f486f9aca3c87881,xFUND,1
1,0x1e19cf2d73a72ef1332c882f20534b6519be0276,B-rETH-STABLE,1
2,0xd2f668a8461d6761115daf8aeb3cdf5f40c532c6,KARAFURU,1
2,0x2acab3dea77832c09420663b0e1cb386031ba17b,DEADFELLAZ,1
3,0xc35b30df124e863ff3241c1839904211e678e67a,PAMS,1
2,0x95916321280889c122e0cd49faa89a1a1cc97046,LMOUSE,1
2,0xa351b769a01b445c04aa1b8e6275e03ec05c1e75,ELV,1
1,0x8d4e72880735adcd73b64e8d2124739b3dd3a77a,BOMB,1
2,0x7f7685b4cc34bd19e2b712d8a89f34d219e76c35,WRNFT,1
2,0x813b5c4ae6b188f4581aa1dfdb7f4aba44aa578b,AASC,1
2,0x3a7e7b26f779de6d12a675caa34419625aa67159,RPET,1
